,lap,name,driverRef,since pit,until pit,position,year,clear lap?,raceId
1178,12,Abu Dhabi Grand Prix,sutil,6.0,10,18.0,2014,overtaker,918.0
1179,2,Australian Grand Prix,raikkonen,1.0,7.0,4.0,2013,overtaker,880.0
1180,2,Australian Grand Prix,gutierrez,1.0,3.0,15.0,2013,overtaker,880.0
1181,2,Australian Grand Prix,bianchi,1.0,7.0,16.0,2013,overtaker,880.0
1182,2,Australian Grand Prix,van der garde,1.0,5.0,18.0,2013,overtaker,880.0
1183,2,Australian Grand Prix,pic,1.0,6.0,20.0,2013,overtaker,880.0
1184,4,Australian Grand Prix,vergne,3.0,5.0,13.0,2013,overtaker,880.0
1185,4,Australian Grand Prix,gutierrez,3.0,1.0,14.0,2013,overtaker,880.0
1186,4,Australian Grand Prix,maldonado,3.0,6.0,16.0,2013,overtaker,880.0
1187,5,Australian Grand Prix,perez,4.0,11.0,10.0,2013,overtaker,880.0
1188,5,Australian Grand Prix,maldonado,4.0,5.0,14.0,2013,overtaker,880.0
1189,5,Australian Grand Prix,ricciardo,4.0,10.0,19.0,2013,overtaker,880.0
1190,5,Australian Grand Prix,ricciardo,4.0,10.0,18.0,2013,overtaker,880.0
1191,5,Australian Grand Prix,ricciardo,4.0,10.0,17.0,2013,overtaker,880.0
1192,6,Australian Grand Prix,button,1.0,14.0,17.0,2013,overtaker,880.0
1193,7,Australian Grand Prix,webber,1.0,11.0,16.0,2013,overtaker,880.0
1194,7,Australian Grand Prix,grosjean,1.0,12.0,17.0,2013,overtaker,880.0
1195,8,Australian Grand Prix,vettel,0.0,13.0,10.0,2013,overtaker,880.0
1196,8,Australian Grand Prix,ricciardo,7.0,7.0,12.0,2013,overtaker,880.0
1197,9,Australian Grand Prix,massa,0.0,14.0,9.0,2013,overtaker,880.0
1198,10,Australian Grand Prix,raikkonen,0.0,24.0,8.0,2013,overtaker,880.0
1199,11,Australian Grand Prix,vettel,3.0,10.0,4.0,2013,overtaker,880.0
1200,11,Australian Grand Prix,massa,2.0,12.0,5.0,2013,overtaker,880.0
1201,2,Malaysian Grand Prix,rosberg,1.0,6.0,5.0,2013,overtaker,881.0
1202,2,Malaysian Grand Prix,vergne,1.0,5.0,16.0,2013,overtaker,881.0
1203,3,Malaysian Grand Prix,rosberg,2.0,5.0,4.0,2013,overtaker,881.0
1204,3,Malaysian Grand Prix,bottas,2.0,3.0,20.0,2013,overtaker,881.0
1205,4,Malaysian Grand Prix,hulkenberg,3.0,3.0,8.0,2013,overtaker,881.0
1206,4,Malaysian Grand Prix,gutierrez,3.0,3.0,14.0,2013,overtaker,881.0
1207,5,Malaysian Grand Prix,hulkenberg,4.0,2.0,7.0,2013,overtaker,881.0
1208,5,Malaysian Grand Prix,grosjean,4.0,2.0,10.0,2013,overtaker,881.0
1209,5,Malaysian Grand Prix,vergne,4.0,2.0,15.0,2013,overtaker,881.0
1210,6,Malaysian Grand Prix,perez,5.0,1.0,6.0,2013,overtaker,881.0
1211,6,Malaysian Grand Prix,sutil,5.0,0.0,7.0,2013,overtaker,881.0
1212,6,Malaysian Grand Prix,grosjean,5.0,1.0,8.0,2013,overtaker,881.0
1213,6,Malaysian Grand Prix,vettel,0.0,16.0,8.0,2013,overtaker,881.0
1214,7,Malaysian Grand Prix,vettel,1.0,15.0,6.0,2013,overtaker,881.0
1215,9,Malaysian Grand Prix,grosjean,1.0,11.0,9.0,2013,overtaker,881.0
1216,9,Malaysian Grand Prix,raikkonen,2.0,12.0,9.0,2013,overtaker,881.0
1217,9,Malaysian Grand Prix,sutil,2.0,13.0,14.0,2013,overtaker,881.0
1218,9,Malaysian Grand Prix,di resta,2.0,11.0,17.0,2013,overtaker,881.0
1219,9,Malaysian Grand Prix,di resta,2.0,11.0,16.0,2013,overtaker,881.0
1220,9,Malaysian Grand Prix,di resta,2.0,11.0,15.0,2013,overtaker,881.0
1221,10,Malaysian Grand Prix,bottas,3.0,12.0,17.0,2013,overtaker,881.0
1222,10,Malaysian Grand Prix,bottas,3.0,12.0,16.0,2013,overtaker,881.0
1223,2,Chinese Grand Prix,vergne,1.0,13.0,19.0,2013,overtaker,882.0
1224,3,Chinese Grand Prix,vergne,2.0,12.0,18.0,2013,overtaker,882.0
1225,3,Chinese Grand Prix,pic,2.0,2.0,20.0,2013,overtaker,882.0
1226,4,Chinese Grand Prix,grosjean,3.0,3.0,5.0,2013,overtaker,882.0
1227,4,Chinese Grand Prix,vettel,3.0,10.0,8.0,2013,overtaker,882.0
1228,4,Chinese Grand Prix,hulkenberg,3.0,10.0,9.0,2013,overtaker,882.0
1229,4,Chinese Grand Prix,hulkenberg,3.0,10.0,8.0,2013,overtaker,882.0
1230,4,Chinese Grand Prix,vergne,3.0,11.0,17.0,2013,overtaker,882.0
1231,4,Chinese Grand Prix,pic,3.0,1.0,19.0,2013,overtaker,882.0
1232,5,Chinese Grand Prix,alonso,4.0,1.0,1.0,2013,overtaker,882.0
1233,5,Chinese Grand Prix,massa,4.0,2.0,2.0,2013,overtaker,882.0
1234,5,Chinese Grand Prix,hulkenberg,4.0,9.0,6.0,2013,overtaker,882.0
1235,5,Chinese Grand Prix,vettel,4.0,9.0,7.0,2013,overtaker,882.0
1236,6,Chinese Grand Prix,hulkenberg,5.0,8.0,4.0,2013,overtaker,882.0
1237,6,Chinese Grand Prix,vettel,5.0,8.0,5.0,2013,overtaker,882.0
1238,6,Chinese Grand Prix,hamilton,0.0,15.0,15.0,2013,overtaker,882.0
1239,6,Chinese Grand Prix,hamilton,0.0,15.0,14.0,2013,overtaker,882.0
1240,7,Chinese Grand Prix,vergne,6.0,8.0,9.0,2013,overtaker,882.0
1241,7,Chinese Grand Prix,webber,5.0,8.0,14.0,2013,overtaker,882.0
1242,7,Chinese Grand Prix,rosberg,1.0,12.0,15.0,2013,overtaker,882.0
1243,7,Chinese Grand Prix,ricciardo,2.0,16.0,16.0,2013,overtaker,882.0
1244,8,Chinese Grand Prix,alonso,1.0,15.0,7.0,2013,overtaker,882.0
1245,2,Bahrain Grand Prix,button,1.0,7.0,7.0,2013,overtaker,883.0
1246,2,Bahrain Grand Prix,perez,1.0,8.0,8.0,2013,overtaker,883.0
1247,2,Bahrain Grand Prix,grosjean,1.0,6.0,10.0,2013,overtaker,883.0
1248,2,Bahrain Grand Prix,chilton,1.0,8.0,19.0,2013,overtaker,883.0
1249,3,Bahrain Grand Prix,vettel,2.0,7.0,1.0,2013,overtaker,883.0
1250,3,Bahrain Grand Prix,alonso,2.0,4.0,2.0,2013,overtaker,883.0
1251,3,Bahrain Grand Prix,pic,2.0,8.0,17.0,2013,overtaker,883.0
1252,4,Bahrain Grand Prix,rosberg,3.0,5.0,2.0,2013,overtaker,883.0
1253,4,Bahrain Grand Prix,pic,3.0,7.0,16.0,2013,overtaker,883.0
1254,5,Bahrain Grand Prix,alonso,4.0,2.0,2.0,2013,overtaker,883.0
1255,5,Bahrain Grand Prix,maldonado,4.0,5.0,13.0,2013,overtaker,883.0
1256,6,Bahrain Grand Prix,di resta,5.0,8.0,3.0,2013,overtaker,883.0
1257,7,Bahrain Grand Prix,bottas,6.0,6.0,14.0,2013,overtaker,883.0
1258,8,Bahrain Grand Prix,alonso,0.0,0.0,16.0,2013,overtaker,883.0
1259,9,Bahrain Grand Prix,massa,8.0,1.0,3.0,2013,overtaker,883.0
1260,9,Bahrain Grand Prix,alonso,0.0,15.0,18.0,2013,overtaker,883.0
1261,10,Bahrain Grand Prix,webber,1.0,11.0,10.0,2013,overtaker,883.0
1262,10,Bahrain Grand Prix,grosjean,1.0,17.0,14.0,2013,overtaker,883.0
1263,11,Bahrain Grand Prix,rosberg,1.0,9.0,7.0,2013,overtaker,883.0
1264,11,Bahrain Grand Prix,button,1.0,10.0,8.0,2013,overtaker,883.0
1265,11,Bahrain Grand Prix,alonso,2.0,13.0,15.0,2013,overtaker,883.0
1266,11,Bahrain Grand Prix,sutil,9.0,7.0,20.0,2013,overtaker,883.0
1267,2,Spanish Grand Prix,massa,1.0,6.0,6.0,2013,overtaker,884.0
1268,2,Spanish Grand Prix,hulkenberg,1.0,6.0,12.0,2013,overtaker,884.0
1269,2,Spanish Grand Prix,ricciardo,1.0,8.0,13.0,2013,overtaker,884.0
1270,2,Spanish Grand Prix,van der garde,1.0,7.0,18.0,2013,overtaker,884.0
1271,7,Spanish Grand Prix,raikkonen,6.0,3.0,4.0,2013,overtaker,884.0
1272,8,Spanish Grand Prix,massa,7.0,0.0,5.0,2013,overtaker,884.0
1273,9,Spanish Grand Prix,webber,1.0,11.0,15.0,2013,overtaker,884.0
1274,10,Spanish Grand Prix,hulkenberg,1.0,11.0,13.0,2013,overtaker,884.0
1275,10,Spanish Grand Prix,maldonado,1.0,3.0,14.0,2013,overtaker,884.0
1276,10,Spanish Grand Prix,vergne,0.0,10.0,15.0,2013,overtaker,884.0
1277,10,Spanish Grand Prix,alonso,0.0,11.0,7.0,2013,overtaker,884.0
1278,11,Spanish Grand Prix,massa,2.0,9.0,5.0,2013,overtaker,884.0
1279,11,Spanish Grand Prix,raikkonen,0.0,15.0,6.0,2013,overtaker,884.0
1280,11,Spanish Grand Prix,di resta,1.0,8.0,10.0,2013,overtaker,884.0
1281,13,Spanish Grand Prix,alonso,3.0,8.0,2.0,2013,overtaker,884.0
1282,13,Spanish Grand Prix,vettel,2.0,11.0,3.0,2013,overtaker,884.0
1283,13,Spanish Grand Prix,massa,4.0,7.0,4.0,2013,overtaker,884.0
1284,13,Spanish Grand Prix,ricciardo,2.0,11.0,11.0,2013,overtaker,884.0
1285,13,Spanish Grand Prix,van der garde,3.0,7.0,16.0,2013,overtaker,884.0
1286,13,Spanish Grand Prix,bottas,3.0,12.0,17.0,2013,overtaker,884.0
1287,13,Spanish Grand Prix,pic,4.0,10.0,18.0,2013,overtaker,884.0
1288,15,Spanish Grand Prix,raikkonen,4.0,11.0,4.0,2013,overtaker,884.0
1289,15,Monaco Grand Prix,di resta,5.0,63.0,18.0,2013,overtaker,885.0
1290,18,Monaco Grand Prix,di resta,8.0,60.0,17.0,2013,overtaker,885.0
1291,26,Monaco Grand Prix,di resta,16.0,52.0,15.0,2013,overtaker,885.0
1292,27,Monaco Grand Prix,webber,1.0,51.0,8.0,2013,overtaker,885.0
1293,28,Monaco Grand Prix,di resta,18.0,50.0,13.0,2013,overtaker,885.0
1294,42,Monaco Grand Prix,perez,12.0,30.0,7.0,2013,overtaker,885.0
1295,45,Monaco Grand Prix,gutierrez,16.0,18.0,16.0,2013,overtaker,885.0
1296,52,Monaco Grand Prix,sutil,21.0,26.0,8.0,2013,overtaker,885.0
1297,57,Monaco Grand Prix,sutil,26.0,21.0,7.0,2013,overtaker,885.0
1298,70,Monaco Grand Prix,button,43.0,8.0,7.0,2013,overtaker,885.0
1299,70,Monaco Grand Prix,gutierrez,6.0,8.0,13.0,2013,overtaker,885.0
1300,73,Monaco Grand Prix,raikkonen,2.0,5.0,15.0,2013,overtaker,885.0
1301,73,Monaco Grand Prix,raikkonen,2.0,5.0,14.0,2013,overtaker,885.0
1302,77,Monaco Grand Prix,raikkonen,6.0,1.0,12.0,2013,overtaker,885.0
1303,77,Monaco Grand Prix,chilton,13.0,1.0,14.0,2013,overtaker,885.0
1304,78,Monaco Grand Prix,raikkonen,7.0,0.0,10.0,2013,overtaker,885.0
1305,2,Canadian Grand Prix,massa,1.0,15.0,13.0,2013,overtaker,886.0
1306,4,Canadian Grand Prix,gutierrez,3.0,17.0,17.0,2013,overtaker,886.0
1307,5,Canadian Grand Prix,grosjean,4.0,37.0,19.0,2013,overtaker,886.0
1308,6,Canadian Grand Prix,vergne,5.0,7.0,6.0,2013,overtaker,886.0
1309,6,Canadian Grand Prix,button,5.0,21.0,14.0,2013,overtaker,886.0
1310,6,Canadian Grand Prix,grosjean,5.0,36.0,18.0,2013,overtaker,886.0
1311,7,Canadian Grand Prix,pic,6.0,4.0,19.0,2013,overtaker,886.0
1312,8,Canadian Grand Prix,massa,7.0,9.0,11.0,2013,overtaker,886.0
1313,8,Canadian Grand Prix,bianchi,7.0,33.0,20.0,2013,overtaker,886.0
1314,9,Canadian Grand Prix,massa,8.0,8.0,10.0,2013,overtaker,886.0
1315,10,Canadian Grand Prix,di resta,9.0,46.0,14.0,2013,overtaker,886.0
1316,10,Canadian Grand Prix,bianchi,9.0,31.0,18.0,2013,overtaker,886.0
1317,11,Canadian Grand Prix,sutil,1.0,26.0,19.0,2013,overtaker,886.0
1318,12,Canadian Grand Prix,raikkonen,11.0,10.0,8.0,2013,overtaker,886.0
1319,12,Canadian Grand Prix,di resta,11.0,44.0,11.0,2013,overtaker,886.0
1320,12,Canadian Grand Prix,sutil,2.0,25.0,18.0,2013,overtaker,886.0
1321,13,Canadian Grand Prix,grosjean,12.0,29.0,12.0,2013,overtaker,886.0
1322,14,Canadian Grand Prix,ricciardo,1.0,25.0,17.0,2013,overtaker,886.0
1323,14,Canadian Grand Prix,maldonado,1.0,3.0,19.0,2013,overtaker,886.0
1324,15,Canadian Grand Prix,grosjean,14.0,27.0,10.0,2013,overtaker,886.0
1325,16,Canadian Grand Prix,sutil,6.0,21.0,13.0,2013,overtaker,886.0
1326,16,Canadian Grand Prix,maldonado,3.0,1.0,18.0,2013,overtaker,886.0
1327,2,British Grand Prix,alonso,1.0,8.0,8.0,2013,overtaker,887.0
1328,2,British Grand Prix,webber,1.0,8.0,13.0,2013,overtaker,887.0
1329,2,British Grand Prix,di resta,1.0,7.0,17.0,2013,overtaker,887.0
1330,2,British Grand Prix,bianchi,1.0,9.0,20.0,2013,overtaker,887.0
1331,3,British Grand Prix,webber,2.0,7.0,12.0,2013,overtaker,887.0
1332,4,British Grand Prix,vergne,3.0,10.0,15.0,2013,overtaker,887.0
1333,4,British Grand Prix,di resta,3.0,5.0,16.0,2013,overtaker,887.0
1334,7,British Grand Prix,webber,6.0,3.0,11.0,2013,overtaker,887.0
1335,9,British Grand Prix,vergne,8.0,5.0,13.0,2013,overtaker,887.0
1336,12,British Grand Prix,grosjean,2.0,18.0,7.0,2013,overtaker,887.0
1337,12,British Grand Prix,alonso,1.0,18.0,8.0,2013,overtaker,887.0
1338,12,British Grand Prix,alonso,1.0,18.0,7.0,2013,overtaker,887.0
1339,12,British Grand Prix,webber,1.0,19.0,13.0,2013,overtaker,887.0
1340,12,British Grand Prix,di resta,2.0,21.0,14.0,2013,overtaker,887.0
1341,12,British Grand Prix,webber,1.0,19.0,12.0,2013,overtaker,887.0
1342,12,British Grand Prix,hamilton,3.0,24.0,18.0,2013,overtaker,887.0
1343,13,British Grand Prix,alonso,2.0,17.0,5.0,2013,overtaker,887.0
1344,13,British Grand Prix,webber,2.0,18.0,10.0,2013,overtaker,887.0
1345,13,British Grand Prix,button,1.0,19.0,11.0,2013,overtaker,887.0
1346,13,British Grand Prix,gutierrez,2.0,14.0,14.0,2013,overtaker,887.0
1347,13,British Grand Prix,hulkenberg,0.0,12.0,15.0,2013,overtaker,887.0
1348,14,British Grand Prix,raikkonen,2.0,15.0,5.0,2013,overtaker,887.0
1349,2,German Grand Prix,perez,1.0,5,9.0,2013,overtaker,888.0
1350,2,German Grand Prix,di resta,1.0,2,13.0,2013,overtaker,888.0
1351,8,German Grand Prix,sutil,2.0,16,14.0,2013,overtaker,888.0
1352,8,German Grand Prix,di resta,3.0,16,15.0,2013,overtaker,888.0
1353,8,German Grand Prix,vergne,3.0,Unknown,18.0,2013,overtaker,888.0
1354,10,German Grand Prix,vettel,2.0,14,4.0,2013,overtaker,888.0
1355,11,German Grand Prix,vettel,3.0,13,3.0,2013,overtaker,888.0
1356,14,German Grand Prix,grosjean,0.0,10,2.0,2013,overtaker,888.0
1357,14,German Grand Prix,hamilton,7.0,8,5.0,2013,overtaker,888.0
1358,14,German Grand Prix,raikkonen,5.0,10,6.0,2013,overtaker,888.0
1359,14,German Grand Prix,alonso,1.0,10,8.0,2013,overtaker,888.0
1360,16,German Grand Prix,alonso,3.0,8,7.0,2013,overtaker,888.0
1361,18,German Grand Prix,raikkonen,9.0,6,4.0,2013,overtaker,888.0
1362,18,German Grand Prix,hulkenberg,0.0,19,12.0,2013,overtaker,888.0
1363,21,German Grand Prix,perez,13.0,3,8.0,2013,overtaker,888.0
1364,21,German Grand Prix,hulkenberg,3.0,16,10.0,2013,overtaker,888.0
1365,21,German Grand Prix,hulkenberg,3.0,16,9.0,2013,overtaker,888.0
1366,21,German Grand Prix,sutil,15.0,3,10.0,2013,overtaker,888.0
1367,21,German Grand Prix,rosberg,4.0,3,13.0,2013,overtaker,888.0
1368,30,German Grand Prix,webber,6.0,8,18.0,2013,overtaker,888.0
1369,30,German Grand Prix,webber,6.0,8,17.0,2013,overtaker,888.0
1370,30,German Grand Prix,chilton,3.0,7,18.0,2013,overtaker,888.0
1371,2,Hungarian Grand Prix,hulkenberg,1.0,9.0,14.0,2013,overtaker,890.0
1372,2,Hungarian Grand Prix,bottas,1.0,8.0,18.0,2013,overtaker,890.0
1373,11,Hungarian Grand Prix,hamilton,1.0,20.0,7.0,2013,overtaker,890.0
1374,11,Hungarian Grand Prix,di resta,1.0,15.0,17.0,2013,overtaker,890.0
1375,11,Hungarian Grand Prix,vergne,2.0,19.0,19.0,2013,overtaker,890.0
1376,12,Hungarian Grand Prix,vergne,3.0,18.0,18.0,2013,overtaker,890.0
1377,13,Hungarian Grand Prix,maldonado,3.0,15.0,12.0,2013,overtaker,890.0
1378,13,Hungarian Grand Prix,bottas,2.0,20.0,20.0,2013,overtaker,890.0
1379,14,Hungarian Grand Prix,van der garde,5.0,13.0,20.0,2013,overtaker,890.0
1380,15,Hungarian Grand Prix,bottas,4.0,18.0,18.0,2013,overtaker,890.0
1381,16,Hungarian Grand Prix,pic,2.0,22.0,21.0,2013,overtaker,890.0
1382,17,Hungarian Grand Prix,van der garde,8.0,10.0,19.0,2013,overtaker,890.0
1383,19,Hungarian Grand Prix,raikkonen,5.0,23.0,9.0,2013,overtaker,890.0
1384,20,Hungarian Grand Prix,pic,6.0,18.0,19.0,2013,overtaker,890.0
1385,23,Hungarian Grand Prix,raikkonen,9.0,19.0,7.0,2013,overtaker,890.0
1386,24,Hungarian Grand Prix,vettel,12.0,10.0,2.0,2013,overtaker,890.0
1387,24,Hungarian Grand Prix,alonso,11.0,10.0,4.0,2013,overtaker,890.0
1388,24,Hungarian Grand Prix,rosberg,13.0,5.0,9.0,2013,overtaker,890.0
1389,31,Hungarian Grand Prix,button,6.0,6.0,7.0,2013,overtaker,890.0
1390,32,Hungarian Grand Prix,rosberg,2.0,16.0,11.0,2013,overtaker,890.0
1391,33,Hungarian Grand Prix,perez,9.0,5.0,8.0,2013,overtaker,890.0
1392,34,Hungarian Grand Prix,hamilton,2.0,16.0,3.0,2013,overtaker,890.0
1393,2,Belgian Grand Prix,raikkonen,1.0,12,9.0,2013,overtaker,891.0
1394,2,Belgian Grand Prix,maldonado,1.0,9,14.0,2013,overtaker,891.0
1395,2,Belgian Grand Prix,pic,1.0,Unknown,21.0,2013,overtaker,891.0
1396,3,Belgian Grand Prix,vergne,2.0,7,15.0,2013,overtaker,891.0
1397,3,Belgian Grand Prix,ricciardo,2.0,13,16.0,2013,overtaker,891.0
1398,4,Belgian Grand Prix,alonso,3.0,9,4.0,2013,overtaker,891.0
1399,4,Belgian Grand Prix,gutierrez,3.0,15,17.0,2013,overtaker,891.0
1400,5,Belgian Grand Prix,webber,4.0,8,5.0,2013,overtaker,891.0
1401,5,Belgian Grand Prix,bottas,4.0,9,18.0,2013,overtaker,891.0
1402,6,Belgian Grand Prix,alonso,5.0,7,3.0,2013,overtaker,891.0
1403,6,Belgian Grand Prix,pic,5.0,Unknown,20.0,2013,overtaker,891.0
1404,8,Belgian Grand Prix,massa,7.0,1,11.0,2013,overtaker,891.0
1405,9,Belgian Grand Prix,raikkonen,8.0,5,8.0,2013,overtaker,891.0
1406,10,Belgian Grand Prix,massa,0.0,16,17.0,2013,overtaker,891.0
1407,10,Belgian Grand Prix,hulkenberg,0.0,14,18.0,2013,overtaker,891.0
1408,11,Belgian Grand Prix,massa,1.0,15,15.0,2013,overtaker,891.0
1409,12,Belgian Grand Prix,hamilton,0.0,14,8.0,2013,overtaker,891.0
1410,12,Belgian Grand Prix,massa,2.0,14,12.0,2013,overtaker,891.0
1411,12,Belgian Grand Prix,vergne,1.0,12,17.0,2013,overtaker,891.0
1412,13,Belgian Grand Prix,grosjean,12.0,9,6.0,2013,overtaker,891.0
1413,13,Belgian Grand Prix,di resta,2.0,12,13.0,2013,overtaker,891.0
1414,14,Belgian Grand Prix,hamilton,2.0,12,4.0,2013,overtaker,891.0
1415,2,Italian Grand Prix,grosjean,1.0,18.0,12.0,2013,overtaker,892.0
1416,2,Italian Grand Prix,gutierrez,1.0,25.0,14.0,2013,overtaker,892.0
1417,3,Italian Grand Prix,alonso,2.0,24.0,3.0,2013,overtaker,892.0
1418,3,Italian Grand Prix,chilton,2.0,20.0,19.0,2013,overtaker,892.0
1419,4,Italian Grand Prix,bianchi,3.0,18.0,19.0,2013,overtaker,892.0
1420,8,Italian Grand Prix,button,7.0,13.0,10.0,2013,overtaker,892.0
1421,9,Italian Grand Prix,raikkonen,7.0,21.0,20.0,2013,overtaker,892.0
1422,9,Italian Grand Prix,raikkonen,7.0,21.0,19.0,2013,overtaker,892.0
1423,14,Italian Grand Prix,raikkonen,12.0,16.0,17.0,2013,overtaker,892.0
1424,17,Italian Grand Prix,raikkonen,15.0,13.0,15.0,2013,overtaker,892.0
1425,17,Italian Grand Prix,hamilton,3.0,21.0,17.0,2013,overtaker,892.0
1426,23,Italian Grand Prix,raikkonen,21.0,7.0,10.0,2013,overtaker,892.0
1427,29,Italian Grand Prix,hamilton,15.0,9.0,7.0,2013,overtaker,892.0
1428,32,Italian Grand Prix,hamilton,18.0,6.0,5.0,2013,overtaker,892.0
1429,38,Italian Grand Prix,grosjean,17.0,15.0,10.0,2013,overtaker,892.0
1430,41,Italian Grand Prix,sutil,16.0,11.0,11.0,2013,overtaker,892.0
1431,42,Italian Grand Prix,raikkonen,11.0,11.0,12.0,2013,overtaker,892.0
1432,44,Italian Grand Prix,raikkonen,13.0,9.0,11.0,2013,overtaker,892.0
1433,44,Italian Grand Prix,hamilton,5.0,9.0,13.0,2013,overtaker,892.0
1434,44,Italian Grand Prix,van der garde,4.0,8.0,18.0,2013,overtaker,892.0
1435,45,Italian Grand Prix,grosjean,24.0,8.0,8.0,2013,overtaker,892.0
1436,45,Italian Grand Prix,hamilton,6.0,8.0,12.0,2013,overtaker,892.0
1437,2,Singapore Grand Prix,raikkonen,1.0,8.0,12.0,2013,overtaker,893.0
1438,5,Singapore Grand Prix,raikkonen,4.0,5.0,11.0,2013,overtaker,893.0
1439,13,Singapore Grand Prix,raikkonen,2.0,12.0,15.0,2013,overtaker,893.0
1440,14,Singapore Grand Prix,webber,0.0,26.0,8.0,2013,overtaker,893.0
1441,15,Singapore Grand Prix,massa,2.0,10.0,9.0,2013,overtaker,893.0
1442,15,Singapore Grand Prix,button,1.0,10.0,10.0,2013,overtaker,893.0
1443,15,Singapore Grand Prix,raikkonen,4.0,10.0,11.0,2013,overtaker,893.0
1444,17,Singapore Grand Prix,bottas,3.0,7.0,18.0,2013,overtaker,893.0
1445,33,Singapore Grand Prix,van der garde,6.0,9.0,17.0,2013,overtaker,893.0
1446,39,Singapore Grand Prix,bottas,14.0,3.0,16.0,2013,overtaker,893.0
1447,41,Singapore Grand Prix,vergne,1.0,20.0,16.0,2013,overtaker,893.0
1448,42,Singapore Grand Prix,vergne,2.0,19.0,14.0,2013,overtaker,893.0
1449,42,Singapore Grand Prix,sutil,1.0,19.0,15.0,2013,overtaker,893.0
1450,43,Singapore Grand Prix,maldonado,1.0,18.0,15.0,2013,overtaker,893.0
1451,49,Singapore Grand Prix,webber,8.0,11.0,7.0,2013,overtaker,893.0
1452,49,Singapore Grand Prix,rosberg,7.0,12.0,8.0,2013,overtaker,893.0
1453,49,Singapore Grand Prix,hamilton,5.0,12.0,9.0,2013,overtaker,893.0
1454,50,Singapore Grand Prix,di resta,7.0,4.0,10.0,2013,overtaker,893.0
1455,50,Singapore Grand Prix,massa,7.0,11.0,11.0,2013,overtaker,893.0
1456,50,Singapore Grand Prix,bottas,7.0,11.0,16.0,2013,overtaker,893.0
1457,52,Singapore Grand Prix,sutil,11.0,9.0,13.0,2013,overtaker,893.0
1458,54,Singapore Grand Prix,raikkonen,28.0,7.0,3.0,2013,overtaker,893.0
1459,2,Korean Grand Prix,vergne,1.0,10.0,15.0,2013,overtaker,894.0
1460,2,Korean Grand Prix,massa,1.0,4.0,20.0,2013,overtaker,894.0
1461,3,Korean Grand Prix,webber,2.0,9.0,11.0,2013,overtaker,894.0
1462,3,Korean Grand Prix,bottas,2.0,5.0,16.0,2013,overtaker,894.0
1463,3,Korean Grand Prix,sutil,2.0,0.0,17.0,2013,overtaker,894.0
1464,3,Korean Grand Prix,massa,2.0,3.0,19.0,2013,overtaker,894.0
1465,4,Korean Grand Prix,raikkonen,3.0,7.0,7.0,2013,overtaker,894.0
1466,4,Korean Grand Prix,massa,3.0,2.0,17.0,2013,overtaker,894.0
1467,6,Korean Grand Prix,webber,5.0,6.0,9.0,2013,overtaker,894.0
1468,6,Korean Grand Prix,massa,5.0,0.0,15.0,2013,overtaker,894.0
1469,8,Korean Grand Prix,webber,7.0,4.0,8.0,2013,overtaker,894.0
1470,8,Korean Grand Prix,button,3.0,14.0,16.0,2013,overtaker,894.0
1471,8,Korean Grand Prix,maldonado,0.0,15.0,17.0,2013,overtaker,894.0
1472,9,Korean Grand Prix,raikkonen,8.0,2.0,6.0,2013,overtaker,894.0
1473,9,Korean Grand Prix,button,4.0,13.0,14.0,2013,overtaker,894.0
1474,9,Korean Grand Prix,maldonado,1.0,14.0,15.0,2013,overtaker,894.0
1475,9,Korean Grand Prix,di resta,1.0,14.0,17.0,2013,overtaker,894.0
1476,10,Korean Grand Prix,di resta,2.0,13.0,15.0,2013,overtaker,894.0
1477,10,Korean Grand Prix,gutierrez,2.0,21.0,17.0,2013,overtaker,894.0
1478,10,Korean Grand Prix,massa,3.0,19.0,18.0,2013,overtaker,894.0
1479,11,Korean Grand Prix,rosberg,0.0,17.0,7.0,2013,overtaker,894.0
1480,11,Korean Grand Prix,perez,0.0,20.0,13.0,2013,overtaker,894.0
1481,7,Japanese Grand Prix,raikkonen,6.0,4.0,10.0,2013,overtaker,895.0
1482,7,Japanese Grand Prix,ricciardo,6.0,14.0,13.0,2013,overtaker,895.0
1483,10,Japanese Grand Prix,button,1.0,13.0,13.0,2013,overtaker,895.0
1484,14,Japanese Grand Prix,perez,1.0,16.0,11.0,2013,overtaker,895.0
1485,20,Japanese Grand Prix,hulkenberg,9.0,9.0,4.0,2013,overtaker,895.0
1486,20,Japanese Grand Prix,alonso,6.0,10.0,6.0,2013,overtaker,895.0
1487,21,Japanese Grand Prix,alonso,7.0,9.0,5.0,2013,overtaker,895.0
1488,21,Japanese Grand Prix,raikkonen,9.0,10.0,7.0,2013,overtaker,895.0
1489,22,Japanese Grand Prix,rosberg,5.0,2.0,10.0,2013,overtaker,895.0
1490,26,Japanese Grand Prix,ricciardo,4.0,6.0,13.0,2013,overtaker,895.0
1491,27,Japanese Grand Prix,rosberg,2.0,12.0,13.0,2013,overtaker,895.0
1492,28,Japanese Grand Prix,ricciardo,6.0,4.0,10.0,2013,overtaker,895.0
1493,28,Japanese Grand Prix,rosberg,3.0,11.0,11.0,2013,overtaker,895.0
1494,35,Japanese Grand Prix,sutil,7.0,17.0,15.0,2013,overtaker,895.0
1495,38,Japanese Grand Prix,gutierrez,7.0,15.0,9.0,2013,overtaker,895.0
